timestamp,trial_number,stimulus_code,condition,erd_value
2025-09-30 11:34:33,1,6,sixth,-6.253067789560314
2025-09-30 11:34:33,2,7,blank,-1.5357445421478153
2025-09-30 11:34:33,3,4,ring,-1.138765758512382
2025-09-30 11:34:33,4,6,sixth,-4.090682218552081
2025-09-30 11:34:34,5,7,blank,-3.0691689646473868
2025-09-30 11:34:34,6,6,sixth,-3.4503913595691866
2025-09-30 11:34:34,7,4,ring,-1.1102694765175547
2025-09-30 11:34:34,8,3,middle,-1.1094292511917077
2025-09-30 11:34:34,9,7,blank,-0.029974890226397863
2025-09-30 11:34:34,10,2,index,-2.246261407763132
2025-09-30 11:34:34,11,7,blank,-2.6753817565980436
2025-09-30 11:34:34,12,5,pinky,-1.0181672247085958
2025-09-30 11:34:34,13,7,blank,-1.8229323471549321
2025-09-30 11:34:34,14,3,middle,-0.15472656869805193
2025-09-30 11:34:34,15,6,sixth,-3.1484706323773874
2025-09-30 11:34:34,16,7,blank,-8.09171732617561
2025-09-30 11:34:34,17,6,sixth,-1.6217994475100688
2025-09-30 11:34:34,18,7,blank,-3.106654485305686
2025-09-30 11:34:34,19,6,sixth,0.32769692280643503
2025-09-30 11:34:34,20,1,thumb,-0.369435390670629
2025-09-30 11:34:34,21,6,sixth,-1.258610749356235
2025-09-30 11:34:34,22,7,blank,-2.2447551842578477
2025-09-30 11:34:34,23,6,sixth,-3.298437385026158
2025-09-30 11:34:34,24,7,blank,2.197525680977348
2025-09-30 11:34:34,25,6,sixth,-1.7766966964969337
2025-09-30 11:34:34,26,3,middle,-0.9479534231139967
2025-09-30 11:34:34,27,7,blank,0.8573031490537038
2025-09-30 11:34:34,28,2,index,-0.5192049672785984
2025-09-30 11:34:34,29,2,index,2.799219313682694
2025-09-30 11:34:34,30,6,sixth,-0.7086500883829179
2025-09-30 11:34:34,31,5,pinky,1.2995072891544481
2025-09-30 11:34:34,32,6,sixth,0.2429681017491775
2025-09-30 11:34:34,33,4,ring,-1.426992000701273
2025-09-30 11:34:34,34,7,blank,-0.8482371939387062
2025-09-30 11:34:34,35,6,sixth,0.5412723059906352
2025-09-30 11:34:34,36,7,blank,-3.187655380026885
2025-09-30 11:34:34,37,5,pinky,2.214280168425567
2025-09-30 11:34:34,38,6,sixth,-0.6561720480664719
2025-09-30 11:34:34,39,7,blank,2.6120880779825004
2025-09-30 11:34:34,40,6,sixth,-2.4544266527239644
2025-09-30 11:34:34,41,7,blank,-1.7779248361663478
