timestamp,trial_number,stimulus_code,condition,erd_value
2025-09-26 14:13:29,1,7,blank,1.480871635867755
2025-09-26 14:13:29,2,3,middle,52.918734024690345
2025-09-26 14:13:29,3,1,thumb,2.10576151676001
2025-09-26 14:13:29,4,7,blank,-29.603515086102867
2025-09-26 14:13:29,5,6,sixth,6.1585957651417935
2025-09-26 14:13:29,6,2,index,-26.706255351543096
2025-09-26 14:13:29,7,7,blank,61.543554724078334
2025-09-26 14:13:29,8,6,sixth,43.028123475023904
2025-09-26 14:13:29,9,7,blank,4.43107388313132
2025-09-26 14:13:29,10,6,sixth,23.914347987972157
2025-09-26 14:13:29,11,7,blank,57.037674392246814
2025-09-26 14:13:29,12,6,sixth,6.165944040357703
2025-09-26 14:13:29,13,5,pinky,-43.45224444210344
2025-09-26 14:13:29,14,7,blank,-4.382927007885757
2025-09-26 14:13:29,15,6,sixth,6.9726234148121
2025-09-26 14:13:29,16,7,blank,-10.663134404482708
2025-09-26 14:13:29,17,6,sixth,-0.8492863755636701
2025-09-26 14:13:29,18,4,ring,-20.830386999280794
2025-09-26 14:13:29,19,6,sixth,83.34929545307924
2025-09-26 14:13:29,20,7,blank,123.46565916146568
2025-09-26 14:13:29,21,2,index,16.3509997548433
2025-09-26 14:13:29,22,6,sixth,-5.281765327619794
2025-09-26 14:13:29,23,4,ring,11.283901782362571
2025-09-26 14:13:29,24,7,blank,29.11354259266942
2025-09-26 14:13:29,25,6,sixth,-0.10329179409193223
2025-09-26 14:13:29,26,7,blank,34.27537944627393
2025-09-26 14:13:29,27,2,index,-14.527925029270456
2025-09-26 14:13:29,28,5,pinky,-8.290999361962022
2025-09-26 14:13:29,29,7,blank,-52.98038641602
2025-09-26 14:13:29,30,4,ring,0.8360823001481159
2025-09-26 14:13:29,31,1,thumb,-3.967500179583787
2025-09-26 14:13:29,32,6,sixth,-14.416589930402841
2025-09-26 14:13:29,33,7,blank,16.447217963411397
2025-09-26 14:13:29,34,6,sixth,3.477913694554175
2025-09-26 14:13:29,35,5,pinky,-25.009652481238724
2025-09-26 14:13:29,36,6,sixth,24.257809497448157
2025-09-26 14:13:29,37,7,blank,15.078442365026088
2025-09-26 14:13:29,38,6,sixth,-17.645027978472154
2025-09-26 14:13:29,39,1,thumb,-4.022277804204675
2025-09-26 14:13:30,40,7,blank,-2.3904363488673166
2025-09-26 14:13:30,41,3,middle,23.732798965202175
2025-09-26 14:13:30,42,6,sixth,-1.2641788738723871
2025-09-26 14:13:30,43,3,middle,-14.809170651819056
2025-09-26 14:13:30,44,6,sixth,35.48149256815376
2025-09-26 14:13:30,45,7,blank,-1.8093216347286436
2025-09-26 14:13:30,46,7,blank,138.44142294483552
2025-09-26 14:13:30,47,6,sixth,2.6466617912513892
2025-09-26 14:13:30,48,7,blank,33.1046749497507
2025-09-26 14:13:30,49,6,sixth,95.6979244610247
2025-09-26 14:13:30,50,2,index,-18.735484540911877
2025-09-26 14:13:30,51,7,blank,96.13831287864826
2025-09-26 14:13:30,52,6,sixth,4.942998078834891
2025-09-26 14:13:30,53,1,thumb,13.129373750351037
2025-09-26 14:13:30,54,2,index,16.74534475900397
2025-09-26 14:13:30,55,6,sixth,2.70650396572393
2025-09-26 14:13:30,56,7,blank,29.118159173718155
2025-09-26 14:13:30,57,6,sixth,5.524796939349049
2025-09-26 14:13:30,58,7,blank,39.014905215417045
2025-09-26 14:13:30,59,2,index,11.857402833828878
2025-09-26 14:13:30,60,6,sixth,3.4083415881725383
2025-09-26 14:13:30,61,1,thumb,5.233593474573832
2025-09-26 14:13:30,62,3,middle,41.93613736615508
2025-09-26 14:13:30,63,5,pinky,-31.887301188334078
2025-09-26 14:13:30,64,4,ring,-19.206732725698092
2025-09-26 14:13:30,65,7,blank,50.17503697358082
2025-09-26 14:13:30,66,6,sixth,31.1854605376716
2025-09-26 14:13:30,67,7,blank,13.943573943743305
2025-09-26 14:13:30,68,6,sixth,28.05379449588629
2025-09-26 14:13:30,69,7,blank,33.05835045792075
2025-09-26 14:13:30,70,6,sixth,159.4719138632057
2025-09-26 14:13:30,71,3,middle,68.24982784650263
2025-09-26 14:13:30,72,5,pinky,-0.7853466525532873
2025-09-26 14:13:30,73,7,blank,44.67258470206292
2025-09-26 14:13:30,74,6,sixth,974.1529596923757
2025-09-26 14:13:30,75,7,blank,29.410795741536376
2025-09-26 14:13:30,76,6,sixth,-44.613907815669464
2025-09-26 14:13:30,77,7,blank,24.614245267324094
2025-09-26 14:13:30,78,4,ring,47.61626652635903
2025-09-26 14:13:30,79,7,blank,22.794926057153134
2025-09-26 14:13:30,80,3,middle,-44.627281526030984
2025-09-26 14:13:30,81,6,sixth,-20.523269777606732
2025-09-26 14:13:30,82,7,blank,128.42759120276153
2025-09-26 14:13:30,83,6,sixth,-64.69508074842905
2025-09-26 14:13:30,84,7,blank,-5.510207761386163
2025-09-26 14:13:30,85,5,pinky,-37.18831372403194
2025-09-26 14:13:30,86,7,blank,149.13981275336494
2025-09-26 14:13:30,87,4,ring,-9.938999961104075
2025-09-26 14:13:30,88,6,sixth,-26.362435707792354
2025-09-26 14:13:30,89,1,thumb,-15.778477251063851
2025-09-26 14:13:30,90,6,sixth,-12.426247622868877
2025-09-26 14:13:30,91,7,blank,-16.270771207665124
2025-09-26 14:13:30,92,6,sixth,84.55912844436985
2025-09-26 14:13:30,93,7,blank,25.703781825913815
2025-09-26 14:13:30,94,4,ring,-14.85810404759389
2025-09-26 14:13:30,95,4,ring,2.442414224908151
2025-09-26 14:13:30,96,6,sixth,22.67066642900431
2025-09-26 14:13:30,97,7,blank,81.86498374775971
2025-09-26 14:13:30,98,3,middle,-14.402551685493396
2025-09-26 14:13:30,99,6,sixth,17.440906982899296
2025-09-26 14:13:30,100,3,middle,17.019498604956475
2025-09-26 14:13:30,101,7,blank,59.36577743558544
2025-09-26 14:13:30,102,5,pinky,11.110545841306562
2025-09-26 14:13:30,103,6,sixth,-35.941845751873245
2025-09-26 14:13:30,104,1,thumb,-8.846044098963997
2025-09-26 14:13:30,105,5,pinky,-30.395755585833854
2025-09-26 14:13:30,106,7,blank,71.2293238340441
2025-09-26 14:13:30,107,6,sixth,-25.092143646792486
2025-09-26 14:13:30,108,7,blank,16.385699240773217
2025-09-26 14:13:30,109,2,index,-35.434336806631904
2025-09-26 14:13:30,110,1,thumb,-8.687229019825324
2025-09-26 14:13:30,111,6,sixth,50.33819901594154
2025-09-26 14:13:30,112,3,middle,13.03628755142707
2025-09-26 14:13:30,113,1,thumb,14.779277979283119
2025-09-26 14:13:30,114,2,index,-31.812204542511758
2025-09-26 14:13:30,115,5,pinky,-13.69869695104007
2025-09-26 14:13:30,116,7,blank,12.75866499334848
2025-09-26 14:13:31,117,6,sixth,56.898588546432805
2025-09-26 14:13:31,118,7,blank,16.728757788506453
2025-09-26 14:13:31,119,4,ring,-54.170204293273585
2025-09-26 14:13:31,120,6,sixth,-24.68119287755456
2025-09-26 14:13:31,121,7,blank,-15.405070941391752
2025-09-26 14:13:31,122,6,sixth,-32.23368381900228
2025-09-26 14:13:31,123,2,index,24.31513146216679
2025-09-26 14:13:31,124,7,blank,-10.23493910951763
2025-09-26 14:13:31,125,6,sixth,0.6897052624764566
2025-09-26 14:13:31,126,7,blank,-44.93165965350518
2025-09-26 14:13:31,127,6,sixth,14.471742363291117
2025-09-26 14:13:31,128,7,blank,15.953091477977939
2025-09-26 14:13:31,129,6,sixth,-25.152924502228622
2025-09-26 14:13:31,130,7,blank,-31.704714956183572
2025-09-26 14:13:31,131,6,sixth,-73.74762316599326
2025-09-26 14:13:31,132,7,blank,85.50587342761548
2025-09-26 14:13:31,133,6,sixth,-25.63581052785952
2025-09-26 14:13:31,134,7,blank,78.34514428712535
2025-09-26 14:13:31,135,6,sixth,-75.59469034728595
