timestamp,trial_number,stimulus_code,condition,erd_value
2025-09-26 13:55:02,1,7,blank,-31.773815056697693
2025-09-26 13:55:02,2,6,sixth,-16.028580607313557
2025-09-26 13:55:02,3,1,thumb,7.1812227521628085
2025-09-26 13:55:02,4,6,sixth,5.891095153230387
2025-09-26 13:55:02,5,5,pinky,24.750862060689563
2025-09-26 13:55:02,6,6,sixth,2.5913894529781434
2025-09-26 13:55:02,7,7,blank,29.9742351601404
2025-09-26 13:55:02,8,4,ring,14.433368678028959
2025-09-26 13:55:02,9,2,index,-67.25236513874889
2025-09-26 13:55:02,10,7,blank,43.26636498099461
2025-09-26 13:55:02,11,6,sixth,-17.863061179851602
2025-09-26 13:55:02,12,7,blank,-52.44632523265609
2025-09-26 13:55:02,13,2,index,-18.50304141512948
2025-09-26 13:55:02,14,7,blank,-20.504701351788427
2025-09-26 13:55:03,15,4,ring,-30.131856001888366
2025-09-26 13:55:03,16,5,pinky,1.7530698790362358
2025-09-26 13:55:03,17,3,middle,24.649174483945206
2025-09-26 13:55:03,18,7,blank,2.7567748476550147
2025-09-26 13:55:03,19,2,index,28.76108470756492
2025-09-26 13:55:03,20,3,middle,14.832759685827604
2025-09-26 13:55:03,21,6,sixth,-37.36668242369991
2025-09-26 13:55:03,22,7,blank,39.26086598813689
2025-09-26 13:55:03,23,6,sixth,-12.121998623055678
2025-09-26 13:55:03,24,7,blank,28.52744837401298
2025-09-26 13:55:03,25,6,sixth,-56.58211382776901
2025-09-26 13:55:03,26,5,pinky,-28.049249042314045
2025-09-26 13:55:03,27,6,sixth,14.264725485858621
2025-09-26 13:55:03,28,7,blank,7.020564618004564
2025-09-26 13:55:03,29,6,sixth,0.2686799078363524
2025-09-26 13:55:03,30,7,blank,163.95122787668006
2025-09-26 13:55:03,31,6,sixth,4.7697381924310704
2025-09-26 13:55:03,32,7,blank,18.385155136861346
2025-09-26 13:55:03,33,6,sixth,11.432097936588825
2025-09-26 13:55:03,34,7,blank,204.20807469450216
2025-09-26 13:55:03,35,6,sixth,32.380183585378155
2025-09-26 13:55:03,36,1,thumb,-40.09650668237251
2025-09-26 13:55:03,37,6,sixth,300.5991199072682
2025-09-26 13:55:03,38,7,blank,0.645783152970278
2025-09-26 13:55:03,39,4,ring,-59.08800966609557
2025-09-26 13:55:03,40,1,thumb,-57.443013860317905
2025-09-26 13:55:03,41,3,middle,-59.66812873026173
2025-09-26 13:55:03,42,6,sixth,75.27276483211072
2025-09-26 13:55:03,43,7,blank,53.82559604525203
2025-09-26 13:55:03,44,6,sixth,-27.937551697929855
2025-09-26 13:55:03,45,7,blank,269.29261773776597
2025-09-26 13:55:03,46,7,blank,88.58324199302106
2025-09-26 13:55:03,47,5,pinky,-9.744739332661554
2025-09-26 13:55:03,48,6,sixth,23.464225566145615
2025-09-26 13:55:03,49,7,blank,25.121698802001468
2025-09-26 13:55:03,50,6,sixth,-29.710127917355212
2025-09-26 13:55:03,51,4,ring,-1.4120794642062673
2025-09-26 13:55:03,52,6,sixth,-27.61751264507963
2025-09-26 13:55:03,53,2,index,-14.921461125930641
2025-09-26 13:55:03,54,6,sixth,-16.685110605790385
2025-09-26 13:55:03,55,7,blank,-46.819087287103706
2025-09-26 13:55:03,56,6,sixth,15.373290889394806
2025-09-26 13:55:03,57,1,thumb,-18.145737689672718
2025-09-26 13:55:03,58,6,sixth,-5.341792267604111
2025-09-26 13:55:03,59,7,blank,41.76607606949682
2025-09-26 13:55:03,60,1,thumb,-27.934884244733524
2025-09-26 13:55:03,61,7,blank,139.13505720860567
2025-09-26 13:55:03,62,6,sixth,-61.242495787502484
2025-09-26 13:55:03,63,7,blank,171.48379005159572
2025-09-26 13:55:03,64,1,thumb,-61.23878670147653
2025-09-26 13:55:03,65,7,blank,-30.198185669535096
2025-09-26 13:55:03,66,3,middle,-43.78190708754379
2025-09-26 13:55:03,67,6,sixth,53.13224901564709
2025-09-26 13:55:03,68,7,blank,47.83685714840808
2025-09-26 13:55:03,69,6,sixth,-46.13477297077225
2025-09-26 13:55:03,70,7,blank,89.59171716167458
2025-09-26 13:55:03,71,4,ring,-12.526123492609223
2025-09-26 13:55:03,72,3,middle,-12.716504051370844
2025-09-26 13:55:03,73,6,sixth,-24.315555084951693
2025-09-26 13:55:03,74,7,blank,63.15918662632047
2025-09-26 13:55:03,75,3,middle,-67.45691921939381
2025-09-26 13:55:03,76,6,sixth,-34.475527586102686
2025-09-26 13:55:03,77,2,index,-27.846704829029818
2025-09-26 13:55:03,78,7,blank,-11.596639225090806
2025-09-26 13:55:03,79,5,pinky,-59.68454623416447
2025-09-26 13:55:03,80,4,ring,-20.50430499846371
2025-09-26 13:55:03,81,6,sixth,-20.60806774456162
2025-09-26 13:55:03,82,7,blank,157.01347186205493
2025-09-26 13:55:03,83,6,sixth,-53.98107411753589
2025-09-26 13:55:03,84,7,blank,-19.70156783931482
2025-09-26 13:55:03,85,6,sixth,122.82890805433189
2025-09-26 13:55:03,86,7,blank,-38.1312389041494
2025-09-26 13:55:03,87,2,index,-0.5590202089919654
2025-09-26 13:55:03,88,6,sixth,-6.40922342149093
2025-09-26 13:55:03,89,5,pinky,19.1286067227554
2025-09-26 13:55:03,90,7,blank,-12.77053505808626
2025-09-26 13:55:03,91,7,blank,-39.85124912050225
2025-09-26 13:55:03,92,6,sixth,2.4230888773537265
2025-09-26 13:55:04,93,7,blank,10.594950809310129
2025-09-26 13:55:04,94,1,thumb,13.891724484799187
2025-09-26 13:55:04,95,1,thumb,92.55848151561649
2025-09-26 13:55:04,96,6,sixth,-46.02546393272345
2025-09-26 13:55:04,97,5,pinky,-16.01508343571969
2025-09-26 13:55:04,98,7,blank,11.13590758744841
2025-09-26 13:55:04,99,6,sixth,27.4978820985871
2025-09-26 13:55:04,100,4,ring,0.5718418749372425
2025-09-26 13:55:04,101,5,pinky,14.036984615186824
2025-09-26 13:55:04,102,6,sixth,71.60416220313951
2025-09-26 13:55:04,103,4,ring,8.12939525688713
2025-09-26 13:55:04,104,6,sixth,-41.18605208002645
2025-09-26 13:55:04,105,1,thumb,-68.23720524544244
2025-09-26 13:55:04,106,6,sixth,-50.87180792341146
2025-09-26 13:55:04,107,7,blank,27.21624697473367
2025-09-26 13:55:04,108,6,sixth,-7.910052969853203
2025-09-26 13:55:04,109,5,pinky,-44.375633486823645
2025-09-26 13:55:04,110,4,ring,-52.357257999677714
2025-09-26 13:55:04,111,7,blank,138.1469570696158
2025-09-26 13:55:04,112,6,sixth,-23.94530577862664
2025-09-26 13:55:04,113,7,blank,8.144925519798754
2025-09-26 13:55:04,114,6,sixth,-11.524531770007071
2025-09-26 13:55:04,115,7,blank,90.57886992171993
2025-09-26 13:55:04,116,2,index,57.538289169817375
2025-09-26 13:55:04,117,7,blank,340.63700048535225
2025-09-26 13:55:04,118,6,sixth,-37.39083191977188
2025-09-26 13:55:04,119,7,blank,39.78862287486284
2025-09-26 13:55:04,120,3,middle,-17.501712458073335
2025-09-26 13:55:04,121,7,blank,471.3787266985114
2025-09-26 13:55:04,122,2,index,-0.5305819823176172
2025-09-26 13:55:04,123,7,blank,81.91114655395462
2025-09-26 13:55:04,124,3,middle,65.47839480736607
2025-09-26 13:55:04,125,6,sixth,-39.08472328390518
2025-09-26 13:55:04,126,2,index,26.259200916862508
2025-09-26 13:55:04,127,3,middle,-17.43953405000824
2025-09-26 13:55:04,128,7,blank,114.87909728146396
