timestamp,trial_number,stimulus_code,condition,erd_value
2025-09-26 14:18:05,1,3,middle,-26.785418805563317
2025-09-26 14:18:05,2,5,pinky,-35.414541482429335
2025-09-26 14:18:05,3,7,blank,-15.328973261627956
2025-09-26 14:18:05,4,1,thumb,40.79907214639398
2025-09-26 14:18:05,5,7,blank,-38.162697949107965
2025-09-26 14:18:05,6,6,sixth,3.5728069260308093
2025-09-26 14:18:05,7,7,blank,110.89379497041418
2025-09-26 14:18:05,8,6,sixth,-21.173050017385876
2025-09-26 14:18:05,9,1,thumb,9.87548805666153
2025-09-26 14:18:05,10,6,sixth,-10.244822347742772
2025-09-26 14:18:05,11,3,middle,-36.50354100009449
2025-09-26 14:18:05,12,7,blank,-47.21822991133137
2025-09-26 14:18:05,13,2,index,52.647996058205464
2025-09-26 14:18:05,14,6,sixth,26.04937470565126
2025-09-26 14:18:05,15,7,blank,-23.486197159355626
2025-09-26 14:18:05,16,6,sixth,35.924832819119146
2025-09-26 14:18:05,17,7,blank,9.621104925539646
2025-09-26 14:18:05,18,4,ring,-58.787112359728674
2025-09-26 14:18:05,19,6,sixth,-31.2535459955929
2025-09-26 14:18:05,20,7,blank,44.80354394183463
2025-09-26 14:18:05,21,2,index,70.20899195741565
2025-09-26 14:18:05,22,7,blank,134.61259250864902
2025-09-26 14:18:05,23,6,sixth,68.54255485085262
2025-09-26 14:18:05,24,3,middle,2.214192646016852
2025-09-26 14:18:05,25,7,blank,9.113446270913686
2025-09-26 14:18:05,26,6,sixth,5.2078125112562805
2025-09-26 14:18:05,27,7,blank,450.41488628837186
2025-09-26 14:18:05,28,5,pinky,155.4826022475275
2025-09-26 14:18:05,29,4,ring,356.4947329398318
2025-09-26 14:18:05,30,7,blank,197.3694885012685
2025-09-26 14:18:05,31,6,sixth,106.6148869818245
2025-09-26 14:18:05,32,1,thumb,45.810621246499785
2025-09-26 14:18:05,33,6,sixth,126.57569037089183
2025-09-26 14:18:05,34,5,pinky,-1.131605766506984
2025-09-26 14:18:05,35,6,sixth,218.1403693787907
2025-09-26 14:18:05,36,7,blank,-11.508253267038564
2025-09-26 14:18:05,37,6,sixth,12.912593731506592
2025-09-26 14:18:05,38,7,blank,126.19045147793216
2025-09-26 14:18:05,39,6,sixth,-9.379197409047963
2025-09-26 14:18:05,40,7,blank,49.94046381911019
2025-09-26 14:18:05,41,6,sixth,-2.1399433133585353
2025-09-26 14:18:05,42,7,blank,42.21126855876689
2025-09-26 14:18:05,43,4,ring,93.63039631586875
2025-09-26 14:18:05,44,2,index,43.50676338525752
