timestamp,trial_number,stimulus_code,condition,erd_value
2025-09-26 13:51:48,1,2,index,21.222684577383088
2025-09-26 13:51:48,2,7,blank,-22.44367752191302
2025-09-26 13:51:48,3,1,thumb,15.885149106986773
2025-09-26 13:51:48,4,7,blank,37.35572415275135
2025-09-26 13:51:48,5,6,sixth,-34.54240568428614
2025-09-26 13:51:48,6,2,index,38.71850229523173
2025-09-26 13:51:48,7,7,blank,63.63414388101434
2025-09-26 13:51:48,8,6,sixth,16.577933726036765
2025-09-26 13:51:48,9,7,blank,-45.87864666958782
2025-09-26 13:51:48,10,6,sixth,-5.548104629693534
2025-09-26 13:51:48,11,5,pinky,3.993120801278512
2025-09-26 13:51:48,12,6,sixth,7.348597923681228
2025-09-26 13:51:48,13,7,blank,109.91463902307972
2025-09-26 13:51:48,14,3,middle,-29.588257186934694
2025-09-26 13:51:48,15,3,middle,-0.20942655350871398
2025-09-26 13:51:48,16,1,thumb,11.367819611664157
2025-09-26 13:51:48,17,5,pinky,-9.44480409273251
2025-09-26 13:51:49,18,6,sixth,-27.483474336527923
2025-09-26 13:51:49,19,7,blank,-50.54411675961964
2025-09-26 13:51:49,20,6,sixth,-14.258749217801785
2025-09-26 13:51:49,21,7,blank,25.912541636473986
2025-09-26 13:51:49,22,6,sixth,19.023233044923224
2025-09-26 13:51:49,23,5,pinky,-15.288131393316242
2025-09-26 13:51:49,24,6,sixth,-58.84363616843113
2025-09-26 13:51:49,25,7,blank,136.82593220320743
2025-09-26 13:51:49,26,1,thumb,28.956553852628566
2025-09-26 13:51:49,27,6,sixth,14.414803016486577
2025-09-26 13:51:49,28,2,index,25.195772698653514
2025-09-26 13:51:49,29,6,sixth,38.49243961961056
2025-09-26 13:51:49,30,7,blank,-18.43961557670869
2025-09-26 13:51:49,31,4,ring,37.16877433684673
2025-09-26 13:51:49,32,7,blank,59.05476517061588
2025-09-26 13:51:49,33,6,sixth,-18.428166967951594
2025-09-26 13:51:49,34,7,blank,-23.5817499290699
2025-09-26 13:51:49,35,6,sixth,13.99339834370643
2025-09-26 13:51:49,36,7,blank,49.754630439210985
2025-09-26 13:51:49,37,6,sixth,12.318875685406752
2025-09-26 13:51:49,38,7,blank,52.59152059184918
2025-09-26 13:51:49,39,6,sixth,6.185738700799469
2025-09-26 13:51:49,40,4,ring,4.683169102769522
2025-09-26 13:51:49,41,6,sixth,-4.169296526654177
2025-09-26 13:51:49,42,3,middle,40.6828066919381
2025-09-26 13:51:49,43,7,blank,44.11384913463726
2025-09-26 13:51:49,44,4,ring,-11.330605923019254
2025-09-26 13:51:49,45,7,blank,83.21334292621073
2025-09-26 13:51:49,46,6,sixth,10.361278028769338
2025-09-26 13:51:49,47,7,blank,48.48193364065828
2025-09-26 13:51:49,48,5,pinky,10.623698458663075
2025-09-26 13:51:49,49,6,sixth,-5.367589781865741
2025-09-26 13:51:49,50,7,blank,63.122316931149776
2025-09-26 13:51:49,51,4,ring,4.883975385790387
2025-09-26 13:51:49,52,6,sixth,-28.53653926485031
2025-09-26 13:51:49,53,7,blank,84.6489054100164
2025-09-26 13:51:49,54,1,thumb,19.612061349635717
2025-09-26 13:51:49,55,6,sixth,11.006893021749438
2025-09-26 13:51:49,56,7,blank,1.296691945545319
2025-09-26 13:51:49,57,6,sixth,209100.9292416804
2025-09-26 13:51:49,58,3,middle,87.90827413574529
2025-09-26 13:51:49,59,4,ring,-54.57719736960151
2025-09-26 13:51:49,60,7,blank,35.72890931308429
2025-09-26 13:51:49,61,6,sixth,-4.631290484550844
2025-09-26 13:51:49,62,7,blank,49.173282166046214
2025-09-26 13:51:49,63,6,sixth,-5.915096200430011
2025-09-26 13:51:49,64,7,blank,22.93533611281575
2025-09-26 13:51:49,65,4,ring,-27.450523334263544
2025-09-26 13:51:49,66,2,index,-0.9053770524113378
2025-09-26 13:51:49,67,7,blank,151.18815748227877
2025-09-26 13:51:49,68,1,thumb,-23.579834822190332
2025-09-26 13:51:49,69,6,sixth,-49.476216884270315
2025-09-26 13:51:49,70,5,pinky,156.80270896709817
2025-09-26 13:51:49,71,7,blank,28.873012827803862
