timestamp,trial_number,stimulus_code,condition,erd_value
2025-09-26 14:14:59,1,7,blank,-0.5782075712747025
2025-09-26 14:14:59,2,4,ring,-3.1235496566523038
2025-09-26 14:14:59,3,5,pinky,-0.35488625364959536
2025-09-26 14:14:59,4,7,blank,-22.940246025126335
2025-09-26 14:14:59,5,1,thumb,19.646700797671265
2025-09-26 14:14:59,6,6,sixth,-12.84679741268207
2025-09-26 14:14:59,7,7,blank,-5.979127083603869
2025-09-26 14:14:59,8,6,sixth,7.089904792396858
2025-09-26 14:14:59,9,2,index,-28.507251094858066
2025-09-26 14:14:59,10,7,blank,54.70246192861275
2025-09-26 14:14:59,11,6,sixth,-39.74329400211965
2025-09-26 14:14:59,12,7,blank,67.37606359016912
2025-09-26 14:14:59,13,6,sixth,-28.371585479044672
2025-09-26 14:14:59,14,5,pinky,40.80913012187594
2025-09-26 14:14:59,15,2,index,-40.330149209210965
2025-09-26 14:14:59,16,6,sixth,-19.265893824556947
2025-09-26 14:14:59,17,7,blank,-2.3810927956052876
2025-09-26 14:14:59,18,6,sixth,-36.53417208200232
2025-09-26 14:14:59,19,1,thumb,-54.213170439565495
2025-09-26 14:14:59,20,3,middle,-28.69675565824427
2025-09-26 14:14:59,21,7,blank,0.03179449435821757
2025-09-26 14:14:59,22,6,sixth,-29.017573445666116
2025-09-26 14:14:59,23,7,blank,30.877981960004
2025-09-26 14:14:59,24,6,sixth,75.07890387663488
2025-09-26 14:14:59,25,5,pinky,-37.54545526562528
2025-09-26 14:14:59,26,6,sixth,-14.247273431375952
2025-09-26 14:14:59,27,7,blank,90.9193469108491
2025-09-26 14:14:59,28,6,sixth,-11.741074258817338
2025-09-26 14:14:59,29,7,blank,33.7363128480798
2025-09-26 14:14:59,30,3,middle,-48.35142227221437
2025-09-26 14:14:59,31,6,sixth,-2.8221053255113144
2025-09-26 14:14:59,32,7,blank,165.94227623157872
2025-09-26 14:14:59,33,4,ring,1.409010800867509
2025-09-26 14:14:59,34,7,blank,4.343123151795495
2025-09-26 14:14:59,35,6,sixth,-9.158889530865219
2025-09-26 14:14:59,36,7,blank,1.9235523528848448
2025-09-26 14:14:59,37,6,sixth,-6.329131452322605
2025-09-26 14:14:59,38,1,thumb,27.76078651898593
2025-09-26 14:14:59,39,6,sixth,-26.51936915665891
2025-09-26 14:14:59,40,7,blank,40.47779394712269
2025-09-26 14:14:59,41,2,index,3.481489531747087
2025-09-26 14:14:59,42,7,blank,8.675690789990643
2025-09-26 14:14:59,43,4,ring,7.317516159549534
2025-09-26 14:14:59,44,6,sixth,-48.345184528394654
2025-09-26 14:14:59,45,3,middle,43.4236633155456
2025-09-26 14:14:59,46,2,index,-19.47299678530184
2025-09-26 14:14:59,47,7,blank,40.459461848034564
2025-09-26 14:14:59,48,4,ring,27.94653663166249
2025-09-26 14:14:59,49,7,blank,-11.256812865625728
2025-09-26 14:14:59,50,1,thumb,13.436304604581819
2025-09-26 14:14:59,51,6,sixth,-10.74859995905687
2025-09-26 14:14:59,52,7,blank,3.196091792487148
2025-09-26 14:14:59,53,6,sixth,22.14149933366322
2025-09-26 14:14:59,54,7,blank,65.78536090201678
2025-09-26 14:14:59,55,3,middle,5.041373352909924
2025-09-26 14:14:59,56,7,blank,22.75050741756614
2025-09-26 14:14:59,57,6,sixth,5.933470214349226
2025-09-26 14:14:59,58,7,blank,24.307532875805126
2025-09-26 14:14:59,59,6,sixth,-20.055422577113053
2025-09-26 14:14:59,60,7,blank,71.98078970272783
2025-09-26 14:15:00,61,4,ring,-1.017301978224196
2025-09-26 14:15:00,62,7,blank,12.660839948774447
2025-09-26 14:15:00,63,4,ring,62.45797663759893
2025-09-26 14:15:00,64,6,sixth,-21.009536158309814
2025-09-26 14:15:00,65,3,middle,19.60476918060082
2025-09-26 14:15:00,66,6,sixth,-2.7088499223997333
2025-09-26 14:15:00,67,7,blank,36.485639007801325
2025-09-26 14:15:00,68,6,sixth,59.645280911233485
2025-09-26 14:15:00,69,7,blank,43.85307259399993
2025-09-26 14:15:00,70,2,index,3.3485293359405643
2025-09-26 14:15:00,71,6,sixth,-6.981969911188401
2025-09-26 14:15:00,72,2,index,28.585746797172146
2025-09-26 14:15:00,73,3,middle,47.81552019829204
2025-09-26 14:15:00,74,6,sixth,-26.99789857532557
2025-09-26 14:15:00,75,5,pinky,-22.41021092078033
2025-09-26 14:15:00,76,6,sixth,44.329739006047674
2025-09-26 14:15:00,77,7,blank,77.96295389982623
2025-09-26 14:15:00,78,6,sixth,32.96855170317737
2025-09-26 14:15:00,79,7,blank,93.38606115972172
2025-09-26 14:15:00,80,5,pinky,-29.352914715152618
2025-09-26 14:15:00,81,6,sixth,-13.015072108002638
2025-09-26 14:15:00,82,1,thumb,-13.17057312686358
2025-09-26 14:15:00,83,6,sixth,-4.471751521781143
2025-09-26 14:15:00,84,7,blank,90.95095182242883
2025-09-26 14:15:00,85,6,sixth,-33.51843519440822
