timestamp,trial_number,stimulus_code,condition,erd_value
2025-09-29 10:32:28,1,6,sixth,20.902806968959187
2025-09-29 10:32:28,2,7,blank,76.17825753962154
2025-09-29 10:32:28,3,6,sixth,10.311283603196241
2025-09-29 10:32:28,4,7,blank,-6.9779434645276535
2025-09-29 10:32:28,5,6,sixth,-6.2430156187865755
2025-09-29 10:32:28,6,1,thumb,-9.407795173739917
2025-09-29 10:32:28,7,5,pinky,-11.764293347441365
2025-09-29 10:32:28,8,6,sixth,16.069301356199475
2025-09-29 10:32:28,9,2,index,71.95974425055635
2025-09-29 10:32:28,10,5,pinky,117.49481612409713
2025-09-29 10:32:28,11,6,sixth,2.793284313644928
2025-09-29 10:32:28,12,7,blank,71.51574178275038
2025-09-29 10:32:28,13,6,sixth,-37.39642444630732
2025-09-29 10:32:28,14,7,blank,7.0505693105969485
2025-09-29 10:32:28,15,5,pinky,-0.23293308194643725
2025-09-29 10:32:28,16,6,sixth,-35.522563914346975
2025-09-29 10:32:28,17,3,middle,-9.16461981210925
2025-09-29 10:32:28,18,7,blank,-14.337471292837314
2025-09-29 10:32:28,19,6,sixth,15.236302946810081
2025-09-29 10:32:28,20,7,blank,16.940707622900888
2025-09-29 10:32:28,21,2,index,-22.724096666030313
2025-09-29 10:32:28,22,7,blank,35.14014253180062
2025-09-29 10:32:28,23,3,middle,-9.09394524249469
2025-09-29 10:32:28,24,6,sixth,45.58900200840373
2025-09-29 10:32:28,25,1,thumb,-69.85953282660796
2025-09-29 10:32:28,26,7,blank,64.84150448654276
2025-09-29 10:32:28,27,6,sixth,0.8348487091512
2025-09-29 10:32:28,28,7,blank,-21.312396072617187
2025-09-29 10:32:28,29,6,sixth,15.400440312952968
2025-09-29 10:32:28,30,3,middle,177.42222375759854
2025-09-29 10:32:28,31,7,blank,118.71774634386051
2025-09-29 10:32:28,32,1,thumb,31.542930225100207
2025-09-29 10:32:28,33,6,sixth,92.30586485099344
2025-09-29 10:32:28,34,4,ring,42.148629433487855
2025-09-29 10:32:28,35,6,sixth,90.103867397873
2025-09-29 10:32:28,36,7,blank,91.18132682501226
2025-09-29 10:32:28,37,6,sixth,138.12239471892696
2025-09-29 10:32:28,38,7,blank,-0.07707123278623085
2025-09-29 10:32:28,39,2,index,-25.948387433954494
2025-09-29 10:32:28,40,7,blank,-59.018488017463
2025-09-29 10:32:28,41,4,ring,87.6597140411263
2025-09-29 10:32:28,42,4,ring,3.3076275691875576
2025-09-29 10:32:28,43,7,blank,-20.30136488906524
2025-09-29 10:32:28,44,6,sixth,116.58729114582394
2025-09-29 10:32:28,45,7,blank,40.139096241280804
2025-09-29 10:32:28,46,5,pinky,4.621263116246217
2025-09-29 10:32:28,47,7,blank,-10.784181256096863
2025-09-29 10:32:28,48,2,index,33.55183470182323
2025-09-29 10:32:28,49,7,blank,39.53184671602983
2025-09-29 10:32:28,50,6,sixth,11.811497811346321
2025-09-29 10:32:28,51,7,blank,34.04587068321269
2025-09-29 10:32:28,52,6,sixth,43.4322676172314
2025-09-29 10:32:28,53,7,blank,10.90717256573695
2025-09-29 10:32:28,54,2,index,25.208948880037944
2025-09-29 10:32:28,55,6,sixth,-35.3885394722755
2025-09-29 10:32:28,56,7,blank,17.280162322373
2025-09-29 10:32:28,57,6,sixth,-29.73379472810144
2025-09-29 10:32:28,58,7,blank,37.62697674115352
2025-09-29 10:32:28,59,6,sixth,-28.33982273218704
2025-09-29 10:32:28,60,7,blank,-16.006060888566417
2025-09-29 10:32:29,61,4,ring,-38.614725478881994
2025-09-29 10:32:29,62,6,sixth,-11.933065306773516
2025-09-29 10:32:29,63,5,pinky,41.70071040560016
2025-09-29 10:32:29,64,7,blank,-19.155337734840337
2025-09-29 10:32:29,65,1,thumb,86.2901560484089
2025-09-29 10:32:29,66,6,sixth,24.43072476951079
